location_id,location_name,parameter,value,unit,datetimeUtc,datetimeLocal,timezone,latitude,longitude,country_iso,isMobile,isMonitor,owner_name,provider
2851582,"Marrakech-Residence Mima","pm25",6.7,"µg/m³","2026-02-24T15:00:00Z","2026-02-24T15:00:00Z","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm25",6.5,"µg/m³","2026-02-24T16:00:00Z","2026-02-24T16:00:00Z","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm25",9.5,"µg/m³","2026-02-24T17:00:00Z","2026-02-24T17:00:00Z","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm25",22.4,"µg/m³","2026-02-24T18:00:00Z","2026-02-24T18:00:00Z","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm25",49,"µg/m³","2026-02-24T19:00:00Z","2026-02-24T19:00:00Z","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm25",27.5,"µg/m³","2026-02-24T20:00:00Z","2026-02-24T20:00:00Z","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm25",14.1,"µg/m³","2026-02-24T21:00:00Z","2026-02-24T21:00:00Z","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm25",37.9,"µg/m³","2026-02-24T22:00:00Z","2026-02-24T22:00:00Z","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm25",36.8,"µg/m³","2026-02-24T23:00:00Z","2026-02-24T23:00:00Z","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm25",32.7,"µg/m³","2026-02-25T00:00:00Z","2026-02-25T00:00:00Z","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
